Id,Choice
1,0.693923719409
2,0.53438120497
3,0.907551264053
4,0.865100173789
5,0.487656878874
6,0.751212045622
7,0.341401168181
8,0.0225146165039
9,0.980466028779
10,0.325366193706
11,0.690834865317
12,0.15398970599
13,0.373243883999
14,0.592161050399
15,0.074400803413
16,0.229795229291
17,0.00997573239976
18,0.760970673638
19,0.123426565924
20,0.675623860085
21,0.297975216296
22,0.915348590355
23,0.101224441404
24,0.182632185109
25,0.902961648269
26,0.942722921754
27,0.899824015933
28,0.743974536753
29,0.841469583434
30,0.225519244861
31,0.957080362333
32,0.0512980417764
33,0.438490146954
34,0.0889771073216
35,0.432186127523
36,0.52945130075
37,0.656786645333
38,0.697638401193
39,0.234721535533
40,0.622197523299
41,0.22648762773
42,0.910732876526
43,0.896766947288
44,0.0262061904417
45,0.923067697944
46,0.237510569468
47,0.305028943891
48,0.926323918023
49,0.929516856495
50,0.509378097207
51,0.794878965338
52,0.936142320873
53,0.901791324994
54,0.482892668521
55,0.0343969901228
56,0.717972522389
57,0.716422384651
58,0.496147766501
59,0.880028210059
60,0.0220513901834
61,0.768462138371
62,0.252859915518
63,0.87869968996
64,0.659750741234
65,0.648132856872
66,0.957770620244
67,0.687736614583
68,0.818019717863
69,0.348008312442
70,0.461178183708
71,0.133660105415
72,0.636938573883
73,0.734824228576
74,0.624713648919
75,0.523387229126
76,0.193645799912
77,0.376659759813
78,0.382694613094
79,0.948915201517
80,0.991261764537
81,0.606226791346
82,0.973523898123
83,0.867832007022
84,0.392690799784
85,0.644365291136
86,0.633989111374
87,0.521430078919
88,0.891288124699
89,0.0711705630474
90,0.40580746505
91,0.797254663978
92,0.95664137035
93,0.184520507882
94,0.118622928819
95,0.707504733984
96,0.62366810043
97,0.0564546035019
98,0.301698018721
99,0.35841055303
100,0.600545284967
101,0.417953072625
102,0.0575180741231
103,0.0945629142031
104,0.886219944388
105,0.621207423507
106,0.275610716593
107,0.758916605531
108,0.565188946706
109,0.67313708915
110,0.145752627591
111,0.48361019891
112,0.868441513463
113,0.12889330989
114,0.621994674455
115,0.027256066253
116,0.31944818183
117,0.389058619948
118,0.0163093195674
119,0.0253304563115
120,0.131261121641
121,0.0976275425216
122,0.0626284276999
123,0.965935294369
124,0.283685798797
125,0.399843075912
126,0.0691932758695
127,0.32521686883
128,0.906083442856
129,0.768522188271
130,0.12619369058
131,0.624409278488
132,0.729908137287
133,0.786273753248
134,0.256786568179
135,0.946237855026
136,0.382915030979
137,0.0319009780079
138,0.665075346849
139,0.255975703075
140,0.691790868172
141,0.0584800410503
142,0.115612943655
143,0.550978224659
144,0.136320104204
145,0.564239514873
146,0.972180083404
147,0.729119398067
148,0.961195759418
149,0.594730230321
150,0.17650620841
151,0.828617086364
152,0.854423746286
153,0.0612113916629
154,0.0689994184639
155,0.640439485517
156,0.872257473627
157,0.304934452937
158,0.0104025143485
159,0.362702370087
160,0.661407151199
161,0.620658459087
162,0.574616299092
163,0.391104804705
164,0.381264300101
165,0.692371278137
166,0.492284150419
167,0.0791990632823
168,0.145917697043
169,0.743027239211
170,0.885284378078
171,0.545672549035
172,0.716656699374
173,0.950183126012
174,0.466593654587
175,0.693258724665
176,0.883836748148
177,0.712323097543
178,0.0230731410201
179,0.494305481978
180,0.121625353488
181,0.787950438688
182,0.419847117081
183,0.139847348467
184,0.440456764927
185,0.889198164656
186,0.308119416106
187,0.704590755605
188,0.927998685433
189,0.312659957302
190,0.0601241251759
191,0.165907589751
192,0.144419333636
193,0.954111119633
194,0.406613414059
195,0.100731466122
196,0.0842920827819
197,0.41108817141
198,0.0203641220887
199,0.153825724004
200,0.458905844526
201,0.215710017744
202,0.0693468570615
203,0.849544371431
204,0.782946985628
205,0.0900563865288
206,0.865173799141
207,0.83731038932
208,0.159071971115
209,0.996133360521
210,0.96074378295
211,0.0394568898599
212,0.402417768055
213,0.369559874106
214,0.308343100152
215,0.0536107828463
216,0.948915201517
217,0.159026733944
218,0.0916797041297
219,0.0348807180145
220,0.934359376077
221,0.510826788868
222,0.119614319802
223,0.755101023229
224,0.880704963441
225,0.714398450261
226,0.733123597325
227,0.0220462319842
228,0.986658736928
229,0.0956231213576
230,0.513058482872
231,0.988783741986
232,0.941449986009
233,0.677712323337
234,0.10063659883
235,0.144480817064
236,0.479515333338
237,0.92208604614
238,0.41267285835
239,0.197280438269
240,0.317249533057
241,0.0395127820389
242,0.419563560984
243,0.484281684978
244,0.123893104448
245,0.982252327263
246,0.16852435437
247,0.974380943624
248,0.0247049680974
249,0.00646578999746
250,0.520850801592
251,0.0559268912663
252,0.0148706651325
253,0.729589263119
254,0.694248569857
255,0.918380080257
256,0.955481254566
257,0.892861520267
258,0.800618633659
259,0.701608601867
260,0.327222044438
261,0.919373028683
262,0.00803588914494
263,0.228250351789
264,0.0683853018867
265,0.258711745566
266,0.436982348009
267,0.404014853024
268,0.668285113588
269,0.2876338441
270,0.142200555497
271,0.615642691948
272,0.0356902500121
273,0.674245884643
274,0.921287960835
275,0.0822759992528
276,0.724270720221
277,0.0657106551482
278,0.00823217960366
279,0.332763991205
280,0.623764555233
281,0.808329801632
282,0.448753084213
283,0.21981284848
284,0.328824845981
285,0.276162606812
286,0.28066427636
287,0.545452848395
288,0.0998325371038
289,0.364288086938
290,0.817900860967
291,0.101023823709
292,0.0299996292451
293,0.230802298013
294,0.920500445301
295,0.0411156771812
296,0.799063670217
297,0.0688559824309
298,0.0385774416945
299,0.054058674866
300,0.148292315231
301,0.981762306325
302,0.644365291136
303,0.588547887563
304,0.632823326507
305,0.0513053975693
306,0.701496659249
307,0.987548241373
308,0.387162273555
309,0.293869676333
310,0.94359607814
311,0.575284427755
312,0.803577256324
313,0.700560094338
314,0.327813160269
315,0.520717110677
316,0.200173656552
317,0.0204037678718
318,0.853404964704
319,0.59106340304
320,0.412500538308
321,0.333603424477
322,0.207024109856
323,0.981695164352
324,0.160417275134
325,0.063340868723
326,0.964548893341
327,0.870181404731
328,0.322286194438
329,0.0406643028387
330,0.687736614583
331,0.653208445686
332,0.923067697944
333,0.0887855046691
334,0.958782257584
335,0.118890222437
336,0.12294627443
337,0.52137273747
338,0.324010597268
339,0.0915346261082
340,0.186186768213
341,0.0531609850145
342,0.298741862352
343,0.151319820042
344,0.934016333185
345,0.631781578188
346,0.783013016174
347,0.266477868131
348,0.540373864435
349,0.317324566986
350,0.956858060833
351,0.30302923343
352,0.659113818345
353,0.557506101289
354,0.978012758609
355,0.476988860504
356,0.166630653424
357,0.0304597988222
358,0.38836817151
359,0.825595042898
360,0.00736632246802
361,0.596152068525
362,0.235282350003
363,0.348918041633
364,0.90670589908
365,0.121520735117
366,0.963479680545
367,0.879593157095
368,0.465925367416
369,0.191293638714
370,0.0625154797716
371,0.865210243718
372,0.749098336872
373,0.0962620391323
374,0.595481549078
375,0.448683447659
376,0.100514190264
377,0.250373301971
378,0.493541403446
379,0.861277840165
380,0.829511197978
381,0.971048851881
382,0.428692681905
383,0.0306577079068
384,0.575152615816
385,0.916438350747
386,0.387992698004
387,0.646590484448
388,0.735493756314
389,0.421726663296
390,0.0724426305407
391,0.238613131525
392,0.929237279424
393,0.876231688743
394,0.895856397709
395,0.468080238373
396,0.653621160999
397,0.453525203919
398,0.522638285827
399,0.383743360635
400,0.984423619427
401,0.257808392704
402,0.407650336834
403,0.822500705918
404,0.880060568881
405,0.268812124293
406,0.0192890796741
407,0.761257011249
408,0.0959865262563
409,0.237351046879
410,0.981168291809
411,0.985156594806
412,0.490301664426
413,0.717675723389
414,0.367989103602
415,0.549862240485
416,0.983614422125
417,0.702842712013
418,0.957957552573
419,0.0548284218831
420,0.164925920681
421,0.572380081189
422,0.558721500869
423,0.17073876518
424,0.92362219782
425,0.990649813343
426,0.626042628414
427,0.550463030424
428,0.514954475424
429,0.140135111108
430,0.277646694715
431,0.964427147712
432,0.83892899738
433,0.23009038194
434,0.855029056049
435,0.49282123856
436,0.0888320563516
437,0.586447487352
438,0.693247337326
439,0.712350656008
440,0.0770411033556
441,0.434987015964
442,0.341548571656
443,0.767068419159
444,0.554827065303
445,0.406221072389
446,0.0671115342365
447,0.794191095847
448,0.442780059804
449,0.561644181374
450,0.594291162921
451,0.651927287875
452,0.369450455289
453,0.252000116212
454,0.400641259196
455,0.139174034909
456,0.871970774069
457,0.836114473705
458,0.713367307323
459,0.919202759286
460,0.751858917799
461,0.458331744448
462,0.277152251643
463,0.376374018019
464,0.802057140454
465,0.976043029198
466,0.86305028553
467,0.594006628515
468,0.402336552483
469,0.154640752969
470,0.175479416846
471,0.33890234597
472,0.22477103911
473,0.229029290737
474,0.848714530623
475,0.70012394031
476,0.98041664972
477,0.230279996408
478,0.217664242979
479,0.31295451026
480,0.0688559824309
481,0.0872489675578
482,0.0115910183444
483,0.946925679882
484,0.127917691253
485,0.334921004316
486,0.978052088948
487,0.879326674269
488,0.743562895574
489,0.133043192351
490,0.437879078071
491,0.826688827811
492,0.977216066986
493,0.0227727499943
494,0.635420344445
495,0.174601365469
496,0.17444982037
497,0.373007269865
498,0.512298411228
499,0.398247882377
500,0.394426960322
501,0.743451910527
502,0.767596992269
503,0.737682580294
504,0.132152289722
505,0.0352059804124
506,0.497769168688
507,0.827801084316
508,0.072646501147
509,0.919631700394
510,0.980810343837
511,0.628264147892
512,0.849709307504
513,0.967159142423
514,0.679606680316
515,0.946634567592
516,0.943253300534
517,0.985603303261
518,0.364422581573
519,0.019976933576
520,0.847236066816
521,0.436041027461
522,0.521819870624
523,0.223367855357
524,0.361487488015
525,0.333800382858
526,0.511220688297
527,0.366753911966
528,0.240072213321
529,0.0705478935096
530,0.777355389539
531,0.0177613894364
532,0.243383932138
533,0.712114332705
534,0.237525619877
535,0.943711672661
536,0.0244845822632
537,0.178837407914
538,0.478225838724
539,0.586840583139
540,0.848285508721
541,0.884952944448
542,0.160724570829
543,0.541944214666
544,0.136215357941
545,0.257055461451
546,0.859431191272
547,0.448162249816
548,0.944872353755
549,0.19261557561
550,0.989162400644
551,0.81723308725
552,0.972610935603
553,0.419288627174
554,0.72745114302
555,0.0354107221347
556,0.982252327263
557,0.0224806547272
558,0.32655384705
559,0.0271496624671
560,0.462324328378
561,0.126158957847
562,0.833853599934
563,0.164320478542
564,0.466593239383
565,0.230802298013
566,0.927888440338
567,0.168659352092
568,0.549219448582
569,0.98508511155
570,0.161802457328
571,0.0153862353046
572,0.694842298501
573,0.0733495788932
574,0.912272285148
575,0.0109364370109
576,0.915412720085
577,0.974886096119
578,0.496054123326
579,0.992557508785
580,0.0823834306593
581,0.0244894023064
582,0.0771365995924
583,0.599385303173
584,0.876563693927
585,0.703465391113
586,0.208319479138
587,0.289776990696
588,0.939830873729
589,0.947001303975
590,0.794881248991
591,0.490694874204
592,0.413713778808
593,0.605084002136
594,0.487648058742
595,0.100327778664
596,0.57412272136
597,0.287033590993
598,0.0780694251715
599,0.96348482384
600,0.507166600617
601,0.786333676369
602,0.164459686964
603,0.567199192551
604,0.123904783326
605,0.967359911893
606,0.616129839466
607,0.491767924481
608,0.895015281793
609,0.969333444862
610,0.186657818194
611,0.46750981097
612,0.905214284879
613,0.435880149921
614,0.76371624346
615,0.358431310009
616,0.575233101569
617,0.953404843263
618,0.949083118137
619,0.444534130091
620,0.0990990437163
621,0.159071971115
622,0.883807721519
623,0.144352325681
624,0.17129852412
625,0.985280216461
626,0.409933233035
627,0.00810691820274
628,0.704227019858
629,0.806337645573
630,0.113088871191
631,0.510787555794
632,0.0314022600958
633,0.865809982923
634,0.852985579339
635,0.36305824335
636,0.115232541555
637,0.891543007652
638,0.298967932162
639,0.0101233232179
640,0.953683178182
641,0.16345073036
642,0.515468586516
643,0.807483629812
644,0.208362549367
645,0.0560658632518
646,0.124825292364
647,0.593483425425
648,0.771401578947
649,0.0850326716822
650,0.320232401428
651,0.182995086046
652,0.618685332608
653,0.361329680231
654,0.954391451417
655,0.927485559074
656,0.101058997548
657,0.664813596405
658,0.556162643288
659,0.995381808365
660,0.143760978457
661,0.699460452135
662,0.505967778133
663,0.10252915984
664,0.373500463296
665,0.381928509939
666,0.987550503309
667,0.760954147956
668,0.405259353581
669,0.450393402785
670,0.00976106705928
671,0.29452445902
672,0.97695716962
673,0.628963969301
674,0.481786025386
675,0.476517421387
676,0.942414606061
677,0.417983882958
678,0.973828690961
679,0.578083072348
680,0.0398868949176
681,0.239512036352
682,0.429741118971
683,0.627540025537
684,0.4445484544
685,0.0872241035533
686,0.908627669677
687,0.556534293875
688,0.786968524158
689,0.602943237788
690,0.317789922607
691,0.0152592069043
692,0.941078899205
693,0.237272022628
694,0.25256427534
695,0.515613206048
696,0.165586399733
697,0.162933398841
698,0.282276058706
699,0.927783730404
700,0.0046362804733
701,0.693015464364
702,0.973258849811
703,0.667506001795
704,0.596994714866
705,0.323876957817
706,0.906523145747
707,0.813182308633
708,0.837776804928
709,0.0806572766737
710,0.129929600154
711,0.511951123482
712,0.975213289699
713,0.76836347049
714,0.668572610371
715,0.95815998863
716,0.495824320068
717,0.0373547087647
718,0.0387760621084
719,0.795694339767
720,0.53215258127
721,0.48698891291
722,0.66232765905
723,0.719144781381
724,0.88306906326
725,0.536770747662
726,0.0419086397279
727,0.865868526744
728,0.835143540235
729,0.733689320651
730,0.770193534844
731,0.807231994383
732,0.491377134112
733,0.152932355791
734,0.0486055929936
735,0.500837258952
736,0.392788752818
737,0.855011355527
738,0.925107451849
739,0.869576751059
740,0.873805818424
741,0.165154710464
742,0.124534491547
743,0.81836497042
744,0.0300938597242
745,0.483452855394
746,0.0818887468512
747,0.814979007641
748,0.852626767611
749,0.221854870603
750,0.348997926753
751,0.804844358499
752,0.502357435595
753,0.980726220295
754,0.403719905397
755,0.831240859138
756,0.444553951285
757,0.439561784049
758,0.589253218198
759,0.753028914807
760,0.0608114190315
761,0.620231726203
762,0.270188333699
763,0.305103615527
764,0.797323501933
765,0.946347243078
766,0.592871780633
767,0.620772738187
768,0.904279347592
769,0.207151575463
770,0.071760195195
771,0.786110661329
772,0.865267229296
773,0.906062399425
774,0.257234702672
775,0.890051786368
776,0.529425068454
777,0.759472064049
778,0.0164296849428
779,0.948313318702
780,0.958047770131
781,0.0332295459779
782,0.0279556849587
783,0.461347741946
784,0.534098641609
785,0.280398779299
786,0.246231063696
787,0.322827556043
788,0.830943389657
789,0.708895768755
790,0.0866140017649
791,0.127713271357
792,0.536461798338
793,0.900001738564
794,0.728908538322
795,0.060021530481
796,0.0395579010411
797,0.749423813365
798,0.919702315642
799,0.933878289084
800,0.882632416252
801,0.0234809537731
